birth.reg,p20,povcal_year,iso3,value,total,percentage,demographic
Registered,P20,2016,GUY,297387.073270525,329459.822925101,0.902650498109847,P20
Registered,Not P20,2017,GUY,1105943.26432982,1218815.65447129,0.907391745644729,Not P20
Registered,P20,2017,GUY,299400.087739678,331626.345528713,0.902823589791528,P20
Registered,Not P20,2018,GUY,1112078.92762939,1225622.12347977,0.907358725274957,Not P20
Registered,P20,2018,GUY,300074.475663973,332385.876520231,0.902789489148791,P20
Registered,Not P20,2000,HND,9756776.3474433,10011207.6158387,0.974585356916097,Not P20
Registered,P20,2000,HND,3038573.34017735,3137810.38416128,0.968373791964981,P20
Registered,Not P20,2001,HND,10056526.5517458,10318962.6818673,0.974567586082793,Not P20
Registered,P20,2001,HND,3083750.98122944,3184861.31813269,0.968252828992086,P20
Registered,Not P20,2002,HND,10359068.6073171,10630383.2700651,0.974477433611259,Not P20
Registered,P20,2002,HND,3126431.00228838,3228146.72993489,0.968490983788535,P20
Registered,Not P20,2003,HND,10337480.0709517,10605957.8908051,0.974686131831037,Not P20
Registered,P20,2003,HND,3492965.38605497,3606680.1091949,0.968471081521752,P20
Registered,Not P20,2004,HND,10280406.120362,10546866.5605615,0.974735582490835,Not P20
Registered,P20,2004,HND,3893718.03071767,4019039.43943859,0.968818069439391,P20
Registered,Not P20,2005,HND,10190629.3381645,10455110.7386728,0.974703146899252,Not P20
Registered,P20,2005,HND,4326317.88116074,4462859.26132722,0.969404954946781,P20
Registered,Not P20,2006,HND,10936310.8744324,11220116.9436631,0.97470560506136,Not P20
Registered,P20,2006,HND,3921578.28457622,4048479.05633687,0.968654704644694,P20
Registered,Not P20,2007,HND,10790986.9578567,11083964.1505603,0.973567472005154,Not P20
Registered,P20,2007,HND,3202953.04683048,3310530.01125529,0.967504609818046,P20
Registered,Not P20,2008,HND,10892128.8717625,11204112.2906505,0.972154561575725,Not P20
Registered,P20,2008,HND,2717410.60347523,2810603.58763655,0.966842359210221,P20
Registered,Not P20,2009,HND,10577530.6130637,10891621.8987222,0.97116211996899,Not P20
Registered,P20,2009,HND,2624005.97513184,2719170.39862018,0.965002405315742,P20
Registered,Not P20,2010,HND,10238313.1774127,10555965.1768741,0.969907820446643,Not P20
Registered,P20,2010,HND,2534764.62798014,2630668.75647084,0.963543821982603,P20
Registered,Not P20,2011,HND,9438927.74689231,9740602.931689,0.969029105599279,Not P20
Registered,P20,2011,HND,2903333.68244524,3017314.61570832,0.962224379032372,P20
Registered,Not P20,2012,HND,12341585.8578451,12808494.1311495,0.963546981516829,Not P20
Registered,P20,2012,HND,4272490.59238055,4472887.86885053,0.955197339538612,P20
Registered,Not P20,2013,HND,12581958.6644259,13062417.3025759,0.963218244600472,Not P20
Registered,P20,2013,HND,4328392.34607759,4534624.69742409,0.954520524826752,P20
Registered,Not P20,2014,HND,12737194.806128,13222504.6550896,0.963296677776182,Not P20
Registered,P20,2014,HND,4472930.32991399,4688673.34491035,0.953986341311119,P20
Registered,Not P20,2015,HND,12896912.2338809,13385331.9783789,0.963510823243907,Not P20
Registered,P20,2015,HND,4615454.4167565,4840500.0216211,0.953507777324783,P20
Registered,Not P20,2016,HND,13069207.0061532,13562018.0873762,0.963662407906553,Not P20
Registered,P20,2016,HND,4748802.0632441,4979571.91262372,0.953656689083132,P20
Registered,Not P20,2017,HND,13234029.5926054,13733816.5529669,0.963609026053751,Not P20
Registered,P20,2017,HND,4888746.62800751,5124209.44703315,0.954048947167456,P20
Registered,Not P20,2018,HND,13433201.3793102,13938024.7558696,0.963780852351639,Not P20
Registered,P20,2018,HND,4996259.67333662,5237019.24413044,0.954027365650096,P20
Registered,Not P20,2000,HTI,10802624.2251982,12208582.6489499,0.884838521867839,Not P20
Registered,P20,2000,HTI,9928108.45471106,13182835.3510501,0.753108734982433,P20
Registered,Not P20,2001,HTI,10719975.3324376,12088410.3452169,0.886797769623966,Not P20
Registered,P20,2001,HTI,10354902.8578433,13738046.6547831,0.753739095378463,P20
Registered,Not P20,2002,HTI,10568566.0752075,11887984.8083579,0.889012414263623,Not P20
Registered,P20,2002,HTI,10858594.9486713,14374465.1916421,0.75540862243591,P20
Registered,Not P20,2003,HTI,10425111.0133232,11685782.7404128,0.892119188325325,Not P20
Registered,P20,2003,HTI,11353016.8943839,15014529.2595871,0.756135387137412,P20
Registered,Not P20,2004,HTI,10248549.6854117,11462087.1074601,0.894125964087414,Not P20
Registered,P20,2004,HTI,11840648.3285523,15679143.8925399,0.755184620391552,P20
Registered,Not P20,2005,HTI,9992980.01417279,11157052.2656405,0.895664892146055,Not P20
Registered,P20,2005,HTI,12424646.5358494,16428811.7343595,0.756271770396166,P20
Registered,Not P20,2006,HTI,10100715.9170738,11313883.5581131,0.892771775950502,Not P20
Registered,P20,2006,HTI,12654245.6721367,16720471.4418869,0.756811535853961,P20
Registered,Not P20,2007,HTI,8920871.94015697,9982466.41457579,0.893654090048453,Not P20
Registered,P20,2007,HTI,10874918.6840369,14348679.2292775,0.757903811930467,P20
Registered,Not P20,2008,HTI,8894122.06399208,9972782.13934034,0.89183960300374,Not P20
Registered,P20,2008,HTI,10651676.1702347,14074671.1482407,0.756797516478112,P20
Registered,Not P20,2009,HTI,8635528.23746816,9692356.80201591,0.89096268470761,Not P20
Registered,P20,2009,HTI,10652831.8934842,14023380.1693936,0.759647942564826,P20
Registered,Not P20,2010,HTI,8468409.85418237,9487400.53607824,0.892595376571181,Not P20
Registered,P20,2010,HTI,10572992.9107607,13912667.2480785,0.759954415801969,P20
Registered,Not P20,2011,HTI,8361032.39106383,9378129.38634102,0.891545855961578,Not P20
Registered,P20,2011,HTI,10353582.443959,13650063.8417326,0.758500660803124,P20
Registered,Not P20,2012,HTI,15881478.9928007,19592000.5553932,0.810610378858371,Not P20
Registered,P20,2012,HTI,6786851.16320446,9958426.14208084,0.681518451447423,P20
Registered,Not P20,2013,HTI,11696912.0824632,14440478.4313393,0.810008625273664,Not P20
Registered,P20,2013,HTI,5670804.20731162,8240814.117688,0.688136405739315,P20
Registered,Not P20,2014,HTI,11685336.3445843,14359728.9036638,0.813757447858422,Not P20
Registered,P20,2014,HTI,5919635.28537537,8597234.78711081,0.688551078568918,P20
Registered,Not P20,2015,HTI,11570136.4324785,14146672.8051881,0.817869798206923,Not P20
Registered,P20,2015,HTI,6291784.09538219,9090071.29180489,0.692160038508666,P20
Registered,Not P20,2016,HTI,11642007.1408299,14190886.1227803,0.820386199995024,Not P20
Registered,P20,2016,HTI,6563644.83515485,9428409.95592426,0.69615607147318,P20
Registered,Not P20,2017,HTI,15802148.8216242,19651600.4819485,0.804115106865706,Not P20
Registered,P20,2017,HTI,9202976.04571727,13295497.5180515,0.692187414064217,P20
Registered,Not P20,2018,HTI,15719700.0856136,19457102.9886003,0.807915756771376,Not P20
Registered,P20,2018,HTI,9565974.26346057,13912425.0113997,0.687584964923247,P20
Registered,Not P20,2000,IDN,303487974.146675,450641411.679176,0.673457800994856,Not P20
Registered,P20,2000,IDN,87232501.8081008,183900057.320824,0.474347333431868,P20
Registered,Not P20,2001,IDN,322570840.954724,478985966.212955,0.673445285892385,Not P20
Registered,P20,2001,IDN,75106593.5488925,164296284.787045,0.457141155968579,P20
Registered,Not P20,2002,IDN,330409506.923666,498300993.827185,0.663072141169068,Not P20
Registered,P20,2002,IDN,64425773.4066186,153772385.172815,0.418968420982835,P20
Registered,Not P20,2003,IDN,331562703.479683,495700818.542589,0.668876651151215,Not P20
Registered,P20,2003,IDN,73196894.2391422,165227588.457411,0.443006491364543,P20
Registered,Not P20,2004,IDN,328403300.537556,488921880.026314,0.671688697016139,Not P20
Registered,P20,2004,IDN,81123332.9626924,180935147.973686,0.448355854963517,P20
Registered,Not P20,2005,IDN,327553994.037778,481158053.119112,0.680761741208331,Not P20
Registered,P20,2005,IDN,94428637.199243,197710356.880888,0.477610979459878,P20
Registered,Not P20,2006,IDN,313375489.55661,460115554.215724,0.681079973683491,Not P20
Registered,P20,2006,IDN,114838770.655522,227839231.784276,0.504034225169152,P20
Registered,Not P20,2007,IDN,301507695.359309,438590046.054723,0.687447647459125,Not P20
Registered,P20,2007,IDN,131403867.136316,258532688.945277,0.508267900946675,P20
Registered,Not P20,2008,IDN,300887016.632646,432752278.37514,0.695286961312808,Not P20
Registered,P20,2008,IDN,135702710.918846,273657007.62486,0.495886117065463,P20
Registered,Not P20,2009,IDN,302752477.62132,440273119.479734,0.687646972359065,Not P20
Registered,P20,2009,IDN,132660523.550716,275275697.877276,0.481918762076334,P20
Registered,Not P20,2010,IDN,314365210.424917,457077765.220643,0.687771828658446,Not P20
Registered,P20,2010,IDN,129675714.459424,268013045.083021,0.48384105489811,P20
Registered,Not P20,2011,IDN,309068920.157649,452736972.651111,0.682667727240877,Not P20
Registered,P20,2011,IDN,131252687.97879,282101412.063148,0.465267745449672,P20
Registered,Not P20,2012,IDN,313545404.168741,459373864.224744,0.682549506158543,Not P20
Registered,P20,2012,IDN,133022858.278261,285083885.113636,0.466609532226759,P20
Registered,Not P20,2013,IDN,256554507.845032,370533718.592855,0.692391798563779,Not P20
Registered,P20,2013,IDN,52930736.8864552,141244094.032861,0.374746549573539,P20
Registered,Not P20,2014,IDN,266042558.31814,381739775.662828,0.696921241325196,Not P20
Registered,P20,2014,IDN,53036142.4485151,137654248.532144,0.385285183814218,P20
Registered,Not P20,2015,IDN,275263133.902151,392406695.634892,0.701474100631211,Not P20
Registered,P20,2015,IDN,53662438.5748965,134766572.137875,0.398188050075181,P20
Registered,Not P20,2016,IDN,287231057.711538,407979748.838275,0.704032635270331,Not P20
Registered,P20,2016,IDN,51631599.5283979,126858506.377203,0.407001477495531,P20
Registered,Not P20,2017,IDN,384706642.274989,595034636.728671,0.646528148999855,Not P20
Registered,P20,2017,IDN,83610575.419834,198903021.271329,0.420358498756932,P20
Registered,Not P20,2018,IDN,394678789.26496,610362136.566964,0.646630525747986,Not P20
Registered,P20,2018,IDN,80621833.5046937,192628168.433036,0.418536053997319,P20
Registered,Not P20,2000,IND,972725377.393038,1436878960.6786,0.676970993390874,Not P20
Registered,P20,2000,IND,309199196.681937,676272137.321403,0.457211201849335,P20
Registered,Not P20,2001,IND,972808119.663328,1428755432.78831,0.680877984670076,Not P20
Registered,P20,2001,IND,331489336.990261,721244737.211692,0.459607287079539,P20
Registered,Not P20,2002,IND,970760944.554933,1418656936.5304,0.684281674841784,Not P20
Registered,P20,2002,IND,355768235.660629,767977441.469608,0.463253497368136,P20
Registered,Not P20,2003,IND,961625196.979494,1395534873.85019,0.689072852996094,Not P20
Registered,P20,2003,IND,386959097.165767,827511414.14981,0.467617836502389,P20
Registered,Not P20,2004,IND,948880865.098806,1367157070.42337,0.694054023218389,Not P20
Registered,P20,2004,IND,421682003.355983,892089841.57663,0.472690062932144,P20
Registered,Not P20,2005,IND,933873994.292481,1335167843.48804,0.699443144056553,Not P20
Registered,P20,2005,IND,458466565.783101,960052010.511964,0.477543467190508,P20
Registered,Not P20,2006,IND,940664430.400473,1343031898.25396,0.700403640169238,Not P20
Registered,P20,2006,IND,473364027.230382,987940683.746043,0.479142153996023,P20
Registered,Not P20,2007,IND,902403327.165049,1288305202.65188,0.700457721747548,Not P20
Registered,P20,2007,IND,465901849.460873,957092299.809997,0.486788839021445,P20
Registered,Not P20,2008,IND,881817023.419795,1252575997.02037,0.704002811420194,Not P20
Registered,P20,2008,IND,468054503.037805,941352444.626685,0.49721494399839,P20
Registered,Not P20,2009,IND,864889717.925499,1224998353.72772,0.706033371631564,Not P20
Registered,P20,2009,IND,465050937.107221,916076300.929482,0.507655242947956,P20
Registered,Not P20,2010,IND,846812254.277069,1195437303.98783,0.708370277096264,Not P20
Registered,P20,2010,IND,462011567.176529,887869897.994134,0.520359534905171,P20
Registered,Not P20,2011,IND,849715564.056933,1199328615.37261,0.708492695968019,Not P20
Registered,P20,2011,IND,436632501.689233,821378733.794743,0.531584863016851,P20
Registered,Not P20,2012,IND,829269549.417509,1165598748.17365,0.711453706274886,Not P20
Registered,P20,2012,IND,432456285.146966,789331442.462473,0.547876673704818,P20
Registered,Not P20,2013,IND,789954947.597021,1105046215.76089,0.714861456770013,Not P20
Registered,P20,2013,IND,445297042.860925,783632950.066515,0.568246961569352,P20
Registered,Not P20,2014,IND,780669841.755714,1087790536.24297,0.717665594381803,Not P20
Registered,P20,2014,IND,427414762.516708,728767120.732781,0.586490183704967,P20
Registered,Not P20,2015,IND,770218812.505457,1068356190.74575,0.720938221893781,Not P20
Registered,P20,2015,IND,408699802.266848,672134633.541702,0.608062405761287,P20
Registered,Not P20,2016,IND,985036386.854097,1818795711.14519,0.541587150672286,Not P20
Registered,P20,2016,IND,432537517.725889,830223466.85482,0.520989269749859,P20
Registered,Not P20,2017,IND,999903375.897037,1847938519.04067,0.541091256875864,Not P20
Registered,P20,2017,IND,432134847.907415,829379150.959339,0.521034134276907,P20
Registered,Not P20,2018,IND,1013253666.77024,1874910778.64008,0.540427671713091,Not P20
Registered,P20,2018,IND,430093254.484272,830323877.359922,0.517982520088169,P20
Registered,Not P20,2000,JOR,9006322.11335463,9881995.4006408,0.911386997080631,Not P20
Registered,P20,2000,JOR,320351.731509225,362990.599359199,0.882534512118921,P20
Registered,Not P20,2001,JOR,9184552.14210565,10088459.1246163,0.910401878885044,Not P20
Registered,P20,2001,JOR,303997.956989753,346212.875383718,0.878066584475874,P20
Registered,Not P20,2002,JOR,9381676.22314699,10305364.7736103,0.910368184847893,Not P20
Registered,P20,2002,JOR,287973.330712131,329647.226389743,0.873580323626505,P20
Registered,Not P20,2003,JOR,9623796.52949002,10589010.5404683,0.908847572935214,Not P20
Registered,P20,2003,JOR,240065.310122561,279049.459531703,0.860296631734875,P20
Registered,Not P20,2004,JOR,9844738.10709193,10875219.6545633,0.905244989967726,Not P20
Registered,P20,2004,JOR,248132.60177098,285268.345436756,0.869821716079575,P20
Registered,Not P20,2005,JOR,10175739.0924034,11276773.4119359,0.90236264582854,Not P20
Registered,P20,2005,JOR,226493.961264049,254496.588064072,0.889968557091328,P20
Registered,Not P20,2006,JOR,10645512.5986159,11795117.0655349,0.9025355610689,Not P20
Registered,P20,2006,JOR,164888.016391467,187962.934465111,0.877236870453699,P20
Registered,Not P20,2007,JOR,11137659.9605606,12356449.5444578,0.901364094960119,Not P20
Registered,P20,2007,JOR,140184.350713492,154110.455542188,0.909635561197314,P20
Registered,Not P20,2008,JOR,11685450.0037807,12993050.1142863,0.89936157414895,Not P20
Registered,P20,2008,JOR,109162.131569217,119905.885713718,0.910398442240336,P20
Registered,Not P20,2009,JOR,12243565.9363399,13588378.9241095,0.901032124929672,Not P20
Registered,P20,2009,JOR,178594.47401231,198141.07589056,0.901350077007521,P20
Registered,Not P20,2010,JOR,12826306.4971707,14214222.8421027,0.902357212184618,Not P20
Registered,P20,2010,JOR,272917.541923426,308855.157897289,0.883642493722529,P20
Registered,Not P20,2011,JOR,13448710.4238393,14901011.250084,0.902536760635189,Not P20
Registered,P20,2011,JOR,372910.338223459,425250.749916025,0.876918708073057,P20
Registered,Not P20,2012,JOR,14194226.1563234,15742835.6051214,0.901630844173065,Not P20
Registered,P20,2012,JOR,383095.675176059,438908.394878585,0.872837429509714,P20
Registered,Not P20,2013,JOR,8993804.15932796,9219347.63246439,0.975535853280744,Not P20
Registered,P20,2013,JOR,106924.554805759,116835.184670152,0.915174269699897,P20
Registered,Not P20,2014,JOR,9334582.95759859,9567901.68108964,0.975614431328011,Not P20
Registered,P20,2014,JOR,181912.730317138,195292.699277642,0.931487613157099,P20
Registered,Not P20,2015,JOR,9601248.48383493,9838219.28206302,0.975913242891411,Not P20
Registered,P20,2015,JOR,284643.203356044,307083.592208734,0.926924168460826,P20
Registered,Not P20,2016,JOR,9858855.43243649,10100150.5342994,0.976109751924642,Not P20
Registered,P20,2016,JOR,314074.374250711,339694.721351345,0.924578318442177,P20
Registered,Not P20,2017,JOR,10045010.2020494,10290682.1511332,0.976126757636107,Not P20
Registered,P20,2017,JOR,358920.723559107,388180.606927705,0.924623016074456,P20
Registered,Not P20,2018,JOR,17536437.2138866,18422776.3696106,0.951888947792578,Not P20
Registered,P20,2018,JOR,1391833.50515261,1489245.6303894,0.934589618227506,P20
Registered,Not P20,2000,KEN,30076367.5305264,42262890.5761909,0.711649561127513,Not P20
Registered,P20,2000,KEN,11278745.6521246,21666223.4238091,0.520568141087767,P20
Registered,Not P20,2001,KEN,29653614.7464016,41154656.477147,0.720540937156603,Not P20
Registered,P20,2001,KEN,12845813.7741382,24542471.5228531,0.523411579073308,P20
Registered,Not P20,2002,KEN,29190928.1398612,40076097.9625087,0.728387483411419,Not P20
Registered,P20,2002,KEN,14478114.9999496,27427380.0374913,0.527870871375938,P20
Registered,Not P20,2003,KEN,28967395.0928287,39401632.8083325,0.735182606105167,Not P20
Registered,P20,2003,KEN,15901021.7729806,29955925.1916675,0.530813909810522,P20
Registered,Not P20,2004,KEN,28413174.2041233,38481287.7538671,0.738363393290237,Not P20
Registered,P20,2004,KEN,17694012.6980249,32789254.2461329,0.539628396705963,P20
Registered,Not P20,2005,KEN,27857609.5262327,37472693.81175,0.743410913188677,Not P20
Registered,P20,2005,KEN,19530473.5230674,35777096.1882499,0.545893199948455,P20
Registered,Not P20,2006,KEN,28373484.4528232,38077627.7576688,0.745148427664556,Not P20
